query-id	corpus-id	score
qid97101	did52743	1
qid97102	did1020	1
qid97104	did8045	1
qid97109	did2298	1
qid97110	did42244	1
qid97121	did10411	1
qid97136	did52753	1
qid97163	did52761	1
qid97179	did5899	1
qid97182	did9795	1
qid97189	did14764	1
qid97203	did52775	1
qid97212	did1889	1
qid97229	did43437	1
qid97233	did44276	1
qid97234	did52787	1
qid97256	did52796	1
qid97266	did37787	1
qid97276	did13788	1
qid97282	did52807	1
qid97293	did52810	1
qid97298	did10715	1
qid97313	did52816	1
qid97322	did18326	1
qid97338	did52826	1
qid97346	did2561	1
qid97348	did52832	1
qid97359	did44973	1
qid97363	did38232	1
qid97367	did52838	1
qid97377	did3896	1
qid97389	did52846	1
qid97403	did11101	1
qid97406	did32086	1
qid97413	did52852	1
qid97415	did52853	1
qid97432	did11675	1
qid97438	did15751	1
qid97450	did5050	1
qid97465	did38023	1
qid97485	did117	1
qid97494	did52883	1
qid97514	did27410	1
qid97518	did13265	1
qid97557	did52912	1
qid97558	did472	1
qid97559	did52913	1
qid97564	did32639	1
qid97572	did3542	1
qid97577	did18760	1
qid97579	did38441	1
qid97583	did40643	1
qid97596	did16348	1
qid97610	did37471	1
qid97617	did20225	1
qid97635	did47301	1
qid97659	did52947	1
qid97667	did29614	1
qid97690	did2161	1
qid97704	did30717	1
qid97714	did52964	1
qid97721	did24923	1
qid97755	did52980	1
qid97756	did5687	1
qid97762	did17502	1
qid97773	did52984	1
qid97777	did15915	1
qid97798	did398	1
qid97825	did25652	1
qid97826	did20018	1
qid97840	did53008	1
qid97848	did4119	1
qid97851	did5836	1
qid97857	did51602	1
qid97866	did27269	1
qid97867	did47255	1
qid97881	did7888	1
qid97896	did9502	1
qid97921	did21938	1
qid97923	did53037	1
qid97960	did3323	1
qid97978	did41837	1
qid97981	did53057	1
qid97984	did53059	1
qid97985	did53060	1
qid98007	did12344	1
qid98014	did26648	1
qid98018	did53072	1
qid98034	did1879	1
qid98036	did2981	1
qid98045	did53084	1
qid98056	did2075	1
qid98087	did11924	1
qid98092	did53099	1
qid98102	did20606	1
qid98125	did3608	1
qid98132	did15906	1
qid98166	did53123	1
qid98189	did53137	1
qid98200	did19822	1
qid98225	did53152	1
qid98234	did13311	1
qid98246	did53160	1
qid98251	did53162	1
qid98253	did1816	1
qid98260	did4060	1
qid98273	did36255	1
qid98310	did53182	1
qid98318	did53187	1
qid98324	did53191	1
qid98330	did53194	1
qid98347	did4792	1
qid98384	did26042	1
qid98386	did53215	1
qid98412	did9938	1
qid98432	did24490	1
qid98443	did51375	1
qid98454	did53238	1
qid98473	did53248	1
qid98474	did20825	1
qid98489	did31721	1
qid98496	did53258	1
qid98498	did53259	1
qid98510	did22009	1
qid98522	did30187	1
qid98533	did53266	1
qid98542	did35098	1
qid98561	did53277	1
qid98569	did53281	1
qid98583	did53285	1
qid98591	did39353	1
qid98593	did53287	1
qid98601	did11623	1
qid98609	did40016	1
qid98612	did53293	1
qid98613	did7136	1
qid98615	did8067	1
qid98632	did53301	1
qid98669	did53319	1
qid98697	did53333	1
qid98701	did53335	1
qid98729	did5850	1
qid98731	did53343	1
qid98737	did53346	1
qid98738	did53347	1
qid98745	did39391	1
qid98759	did4649	1
qid98773	did53361	1
qid98808	did40781	1
qid98842	did53391	1
qid98880	did10431	1
qid98907	did53410	1
qid98929	did5286	1
qid98949	did9896	1
qid98960	did2406	1
qid98970	did8779	1
qid99005	did8590	1
qid99012	did5321	1
qid99014	did53447	1
qid99034	did1530	1
qid99043	did39263	1
qid99061	did53465	1
qid99070	did51936	1
qid99076	did19321	1
qid99089	did38224	1
qid99093	did53474	1
qid99099	did53476	1
qid99100	did53477	1
qid99110	did13828	1
qid99127	did15551	1
qid99129	did9149	1
qid99150	did53498	1
qid99151	did24271	1
qid99152	did13663	1
qid99166	did40963	1
qid99170	did53506	1
qid99173	did2708	1
qid99174	did9119	1
qid99189	did2643	1
qid99240	did798	1
qid99243	did15066	1
qid99244	did23246	1
qid99246	did3166	1
qid99256	did47182	1
qid99262	did53530	1
qid99268	did53533	1
qid99269	did11984	1
qid99270	did53534	1
qid99277	did21062	1
qid99282	did53539	1
qid99285	did20161	1
qid99296	did798	1
qid99316	did18788	1
qid99331	did53558	1
qid99334	did9038	1
qid99340	did13368	1
qid99367	did53574	1
qid99372	did53576	1
qid99399	did53584	1
qid99411	did53586	1
qid99414	did53587	1
qid99421	did4980	1
qid99422	did53591	1
qid99424	did53592	1
qid99434	did33071	1
qid99436	did22528	1
qid99439	did4668	1
qid99447	did53601	1
qid99450	did19749	1
qid99458	did45533	1
qid99468	did53607	1
qid99473	did17049	1
qid99491	did53612	1
qid99499	did24053	1
qid99513	did11239	1
qid99521	did53623	1
qid99528	did53627	1
qid99552	did2257	1
qid99571	did22978	1
qid99573	did49135	1
qid99584	did4629	1
qid99593	did2894	1
qid99616	did21238	1
qid99639	did18888	1
qid99654	did53666	1
qid99659	did37568	1
qid99669	did21510	1
qid99674	did53674	1
qid99676	did53675	1
qid99682	did53676	1
qid99721	did53694	1
qid99749	did10621	1
qid99754	did43006	1
qid99784	did1021	1
qid99786	did53717	1
qid99787	did53718	1
qid99793	did2926	1
qid99823	did47236	1
qid99852	did7072	1
qid99864	did27669	1
qid99878	did151	1
qid99889	did53752	1
qid99901	did53755	1
qid99909	did53759	1
qid99912	did36348	1
qid99917	did30843	1
qid99922	did53760	1
qid99939	did8442	1
qid99947	did4001	1
qid99953	did32271	1
qid99959	did53770	1
qid99967	did40490	1
qid99972	did10411	1
qid100002	did35383	1
qid100003	did53487	1
qid100007	did19552	1
qid100020	did234	1
qid100043	did1771	1
qid100047	did46985	1
qid100054	did53805	1
qid100064	did53809	1
qid100069	did20660	1
qid100072	did157	1
qid100073	did6830	1
qid100075	did14681	1
qid100079	did39535	1
qid100091	did53820	1
qid100092	did53821	1
qid100111	did7781	1
qid100119	did2981	1
qid100123	did28045	1
qid100128	did53835	1
qid100129	did53836	1
qid100131	did52087	1
qid100135	did6749	1
qid100138	did13847	1
qid100195	did17697	1
qid100213	did53867	1
qid100215	did47484	1
qid100221	did53869	1
qid100230	did2410	1
qid100250	did53880	1
qid100253	did53881	1
qid100266	did53888	1
qid100270	did13893	1
qid100273	did4490	1
qid100293	did33036	1
qid100305	did53898	1
qid100322	did53903	1
qid100336	did13024	1
qid100341	did53908	1
qid100369	did53919	1
qid100398	did13252	1
qid100401	did797	1
qid100408	did46972	1
qid100410	did21461	1
qid100415	did16127	1
qid100434	did53940	1
qid100437	did11614	1
qid100453	did4886	1
qid100454	did38338	1
qid100488	did9841	1
qid100495	did40116	1
qid100496	did35506	1
qid100501	did37845	1
qid100518	did24369	1
qid100535	did35390	1
qid100537	did3423	1
qid100547	did53977	1
qid100549	did53978	1
qid100559	did53982	1
qid100562	did21851	1
qid100571	did53986	1
qid100598	did8071	1
qid100622	did26873	1
qid100624	did54004	1
qid100630	did6097	1
qid100659	did12983	1
qid100660	did46728	1
qid100669	did33698	1
qid100690	did54025	1
qid100706	did6452	1
qid100710	did47643	1
qid100755	did10130	1
qid100766	did31690	1
qid100771	did28683	1
qid100821	did2286	1
qid100850	did54076	1
qid100856	did2755	1
qid100863	did18663	1
qid100878	did1735	1
qid100897	did45007	1
qid100902	did54094	1
qid100927	did38058	1
qid100930	did34682	1
qid100932	did14016	1
qid100957	did8071	1
qid100958	did50750	1
qid100974	did54125	1
qid100984	did9379	1
qid100991	did54131	1
qid101000	did24325	1
qid101007	did1240	1
qid101016	did24299	1
qid101022	did9407	1
qid101046	did11234	1
qid101050	did54155	1
qid101074	did1111	1
qid101089	did54171	1
qid101092	did54173	1
qid101101	did8911	1
qid101111	did54181	1
qid101117	did1848	1
qid101164	did54203	1
qid101174	did1541	1
qid101191	did42010	1
qid101197	did54214	1
qid101222	did52273	1
qid101225	did25604	1
qid101231	did54225	1
qid101233	did5167	1
qid101235	did12656	1
qid101250	did47293	1
qid101285	did5368	1
qid101287	did54241	1
qid101301	did54250	1
qid101303	did54251	1
qid101310	did7720	1
qid101330	did54262	1
qid101337	did15400	1
qid101346	did54267	1
qid101355	did26230	1
qid101356	did43668	1
qid101369	did4919	1
qid101389	did17044	1
qid101428	did54293	1
qid101446	did21479	1
qid101447	did2994	1
qid101457	did4645	1
qid101460	did54306	1
qid101471	did287	1
qid101478	did54313	1
qid101504	did880	1
qid101507	did3585	1
qid101530	did38797	1
qid101539	did35712	1
qid101542	did49594	1
qid101549	did54340	1
qid101575	did16009	1
qid101630	did2027	1
qid101637	did4106	1
qid101645	did847	1
qid101654	did8886	1
qid101670	did7653	1
qid101672	did54383	1
qid101692	did2286	1
qid101695	did54391	1
qid101696	did47757	1
qid101714	did54397	1
qid101717	did54400	1
qid101720	did54401	1
qid101746	did42981	1
qid101762	did54416	1
qid101763	did4691	1
qid101764	did54417	1
qid101769	did54420	1
qid101781	did5590	1
qid101800	did2874	1
qid101802	did21062	1
qid101803	did3601	1
qid101815	did54431	1
qid101824	did15529	1
qid101831	did30882	1
qid101835	did54438	1
qid101854	did1898	1
qid101858	did4124	1
qid101899	did54464	1
qid101912	did11453	1
qid101926	did4258	1
qid101934	did54472	1
qid101939	did4887	1
qid101944	did2132	1
qid102019	did180	1
qid102029	did122	1
qid102048	did8368	1
qid102054	did54519	1
qid102057	did1794	1
qid102063	did54520	1
qid102068	did50992	1
qid102073	did54524	1
qid102075	did54525	1
qid102092	did54535	1
qid102099	did54540	1
qid102103	did54542	1
qid102104	did54543	1
qid102106	did5416	1
qid102111	did54545	1
qid102117	did54547	1
qid102124	did12747	1
qid102149	did17549	1
qid102166	did54564	1
qid102190	did25807	1
qid102195	did54572	1
qid102202	did27323	1
qid102206	did4441	1
qid102213	did374	1
qid102215	did54577	1
qid102227	did25048	1
qid102278	did54607	1
qid102285	did42	1
qid102292	did54614	1
qid102324	did591	1
qid102331	did17614	1
qid102336	did8649	1
qid102362	did8387	1
qid102369	did54641	1
qid102404	did1341	1
qid102407	did54657	1
qid102411	did53746	1
qid102426	did4734	1
qid102427	did54667	1
qid102436	did54670	1
qid102445	did54672	1
qid102447	did54673	1
qid102451	did11535	1
qid102453	did12935	1
qid102466	did1974	1
qid102492	did9821	1
qid102537	did54701	1
qid102538	did15853	1
qid102548	did42254	1
qid102553	did54707	1
qid102564	did8611	1
qid102569	did54712	1
qid102580	did29794	1
qid102588	did4152	1
qid102589	did30008	1
qid102600	did54724	1
qid102605	did53417	1
qid102607	did12957	1
qid102617	did36697	1
qid102624	did54731	1
qid102626	did12644	1
qid102647	did668	1
qid102653	did1709	1
qid102668	did54745	1
qid102715	did54765	1
qid102730	did9512	1
qid102736	did54773	1
qid102747	did2874	1
qid102750	did8453	1
qid102753	did54780	1
qid102786	did13939	1
qid102799	did31736	1
qid102806	did54800	1
qid102815	did54804	1
qid102845	did54816	1
qid102865	did1678	1
qid102880	did54829	1
qid102922	did54479	1
qid102928	did54842	1
qid102942	did54846	1
qid102948	did54848	1
qid102958	did2301	1
qid102968	did10296	1
qid102969	did54678	1
qid102971	did22282	1
qid102972	did6613	1
qid103010	did38203	1
qid103016	did1898	1
qid103021	did54870	1
qid103022	did54871	1
qid103054	did9184	1
qid103059	did54884	1
qid103062	did4754	1
qid103078	did54890	1
qid103079	did4614	1
qid103088	did54896	1
qid103092	did54899	1
qid103095	did54900	1
qid103103	did36981	1
qid103127	did39135	1
qid103148	did54913	1
qid103151	did12168	1
qid103155	did54914	1
qid103190	did14864	1
qid103200	did2551	1
qid103202	did10706	1
qid103208	did4521	1
qid103210	did8927	1
qid103222	did3214	1
qid103238	did54942	1
qid103253	did29251	1
qid103255	did319	1
qid103260	did54948	1
qid103276	did54955	1
qid103290	did54961	1
qid103311	did8772	1
qid103314	did54974	1
qid103319	did4568	1
qid103322	did5695	1
qid103336	did21210	1
qid103348	did54985	1
qid103362	did12423	1
qid103369	did32668	1
qid103371	did2028	1
qid103380	did28196	1
qid103384	did37221	1
qid103385	did6122	1
qid103391	did54998	1
qid103395	did55001	1
qid103401	did27344	1
qid103416	did19779	1
qid103417	did31	1
qid103419	did38259	1
qid103426	did12510	1
qid103442	did55018	1
qid103454	did29731	1
qid103458	did35839	1
qid103468	did992	1
qid103485	did55035	1
qid103488	did6328	1
qid103509	did55043	1
qid103510	did55044	1
qid103519	did55048	1
qid103520	did31695	1
qid103525	did23530	1
qid103528	did16475	1
qid103542	did55056	1
qid103567	did14006	1
qid103569	did10442	1
qid103571	did26677	1
qid103579	did17918	1
qid103580	did13898	1
qid103583	did23745	1
qid103586	did55073	1
qid103616	did6523	1
qid103620	did4769	1
qid103624	did3355	1
qid103626	did47171	1
qid103631	did53590	1
qid103661	did55091	1
qid103671	did55095	1
qid103684	did12591	1
qid103693	did28459	1
qid103702	did18281	1
qid103705	did5990	1
qid103706	did55105	1
qid103714	did55108	1
qid103715	did17757	1
qid103721	did2546	1
qid103722	did55111	1
qid103727	did55114	1
qid103738	did55119	1
qid103756	did55127	1
qid103763	did28604	1
qid103801	did5666	1
qid103803	did55148	1
qid103805	did29320	1
qid103812	did10281	1
qid103820	did55151	1
qid103833	did55155	1
qid103838	did55159	1
qid103842	did55160	1
qid103844	did49982	1
qid103854	did55167	1
qid103855	did51078	1
qid103866	did55172	1
qid103867	did1735	1
qid103868	did17373	1
qid103870	did2473	1
qid103887	did48956	1
qid103894	did55181	1
qid103897	did55183	1
qid103919	did55194	1
qid103959	did8453	1
qid103961	did55211	1
qid103964	did10426	1
qid103980	did3404	1
qid104004	did55227	1
qid104005	did3428	1
qid104010	did21752	1
qid104015	did2228	1
qid104030	did27288	1
qid104034	did19213	1
qid104037	did28909	1
qid104045	did55239	1
qid104046	did4767	1
qid104050	did7738	1
qid104072	did55249	1
qid104081	did55255	1
qid104100	did44288	1
qid104101	did55261	1
qid104103	did55263	1
qid104113	did18247	1
qid104121	did55268	1
qid104122	did55269	1
qid104126	did55272	1
qid104132	did55275	1
qid104142	did39547	1
qid104153	did16500	1
qid104154	did6798	1
qid104170	did55290	1
qid104199	did55302	1
qid104200	did49063	1
qid104205	did55305	1
qid104210	did15025	1
qid104227	did1660	1
qid104228	did38545	1
qid104237	did55319	1
qid104238	did1352	1
qid104242	did55321	1
qid104247	did3847	1
qid104253	did10659	1
qid104259	did23526	1
qid104260	did7025	1
qid104262	did55329	1
qid104263	did4051	1
qid104271	did55332	1
qid104343	did7891	1
qid104345	did13813	1
qid104373	did40231	1
qid104388	did17099	1
qid104396	did15711	1
qid104401	did55376	1
qid104413	did9957	1
qid104415	did44348	1
qid104423	did32237	1
qid104449	did24563	1
qid104451	did6899	1
qid104455	did15078	1
qid104456	did3393	1
qid104470	did7218	1
qid104505	did7728	1
qid104510	did55410	1
qid104517	did55412	1
qid104535	did25204	1
qid104546	did6162	1
qid104569	did11308	1
qid104579	did55431	1
qid104586	did53130	1
qid104617	did55442	1
qid104634	did55450	1
qid104640	did4017	1
qid104667	did2864	1
qid104672	did24742	1
qid104683	did23179	1
qid104690	did55467	1
qid104709	did55477	1
qid104711	did2763	1
qid104715	did17579	1
qid104721	did44329	1
qid104748	did55487	1
qid104787	did55503	1
qid104795	did5271	1
qid104798	did719	1
qid104805	did4378	1
qid104822	did19603	1
qid104823	did21165	1
qid104852	did2016	1
qid104857	did27272	1
qid104871	did55537	1
qid104886	did55541	1
qid104918	did16967	1
qid104966	did55568	1
qid104973	did55570	1
qid104978	did33622	1
qid104987	did28168	1
qid105020	did55581	1
qid105021	did4711	1
qid105026	did24847	1
qid105042	did20180	1
qid105063	did3404	1
qid105085	did55607	1
qid105100	did2518	1
qid105102	did39814	1
qid105132	did55626	1
qid105134	did38022	1
qid105138	did55627	1
qid105149	did26991	1
qid105182	did3270	1
qid105211	did12078	1
qid105212	did55646	1
qid105217	did5816	1
qid105221	did14180	1
qid105228	did45171	1
qid105232	did18601	1
qid105233	did55650	1
qid105239	did55654	1
qid105292	did55667	1
qid105323	did8598	1
qid105335	did55684	1
qid105338	did2584	1
qid105353	did55691	1
qid105385	did10204	1
qid105392	did55706	1
qid105394	did18596	1
qid105397	did55707	1
qid105414	did1360	1
qid105426	did3960	1
qid105452	did22181	1
qid105458	did1087	1
qid105476	did55732	1
qid105504	did8339	1
qid105520	did55749	1
qid105532	did55755	1
qid105541	did16975	1
qid105549	did55762	1
qid105572	did26661	1
qid105576	did13677	1
qid105580	did22009	1
qid105594	did11340	1
qid105604	did4802	1
qid105611	did55785	1
qid105627	did55791	1
qid105635	did593	1
qid105663	did55808	1
qid105678	did6675	1
qid105693	did55817	1
qid105698	did1487	1
qid105706	did55820	1
qid105717	did20049	1
qid105720	did55824	1
qid105726	did55827	1
qid105733	did21762	1
qid105763	did55842	1
qid105766	did55843	1
qid105781	did55851	1
qid105789	did55853	1
qid105792	did615	1
qid105812	did51768	1
qid105818	did6038	1
qid105828	did55868	1
qid105838	did175	1
qid105860	did55880	1
qid105875	did55885	1
qid105885	did21469	1
qid105897	did41700	1
qid105899	did13748	1
qid105902	did23316	1
qid105905	did45194	1
qid105906	did55896	1
qid105911	did11480	1
qid105912	did54146	1
qid105922	did12328	1
qid105932	did4838	1
qid105938	did3566	1
qid105947	did18269	1
qid105963	did43595	1
qid105971	did30085	1
qid105986	did55917	1
qid105987	did41736	1
qid106021	did55930	1
qid106023	did55931	1
qid106025	did2004	1
qid106037	did55938	1
qid106050	did25352	1
qid106054	did55944	1
qid106061	did55947	1
qid106069	did1062	1
qid106092	did6657	1
qid106095	did6882	1
qid106096	did29445	1
qid106104	did2461	1
qid106108	did37618	1
qid106131	did55975	1
qid106132	did55976	1
qid106155	did35580	1
qid106156	did18346	1
qid106164	did20080	1
qid106169	did9821	1
qid106178	did2948	1
qid106181	did55992	1
qid106188	did4007	1
qid106204	did32502	1
qid106207	did56004	1
qid106219	did16609	1
qid106229	did13145	1
qid106231	did37428	1
qid106235	did3291	1
qid106252	did5508	1
qid106257	did56023	1
qid106258	did24146	1
qid106259	did1648	1
qid106282	did1216	1
qid106284	did6720	1
qid106297	did27134	1
qid106299	did1987	1
qid106301	did13901	1
qid106324	did23903	1
qid106344	did55653	1
qid106346	did56048	1
qid106365	did5264	1
qid106366	did21888	1
qid106389	did33286	1
qid106393	did34621	1
qid106403	did15349	1
qid106424	did20223	1
qid106448	did14061	1
qid106459	did8253	1
qid106463	did19105	1
qid106468	did42194	1
qid106478	did24611	1
qid106481	did52926	1
qid106482	did21474	1
qid106486	did31897	1
qid106491	did5591	1
qid106493	did56092	1
qid106494	did5297	1
qid106505	did22894	1
qid106507	did34928	1
qid106520	did13237	1
qid106525	did798	1
qid106527	did13386	1
qid106529	did35218	1
qid106539	did56103	1
qid106557	did56107	1
qid106558	did56108	1
qid106570	did28647	1
qid106622	did27954	1
qid106627	did56128	1
qid106632	did10243	1
qid106642	did24098	1
qid106648	did56137	1
qid106667	did56146	1
qid106669	did20268	1
qid106682	did20833	1
qid106694	did56156	1
qid106703	did22485	1
qid106705	did36269	1
qid106707	did37616	1
qid106747	did40294	1
qid106749	did3047	1
qid106765	did56177	1
qid106768	did56178	1
qid106770	did9783	1
qid106773	did56181	1
qid106775	did36194	1
qid106777	did12825	1
qid106784	did13783	1
qid106797	did10342	1
qid106803	did33943	1
qid106804	did56197	1
qid106813	did47492	1
qid106815	did16839	1
qid106848	did8785	1
qid106857	did56214	1
qid106862	did2005	1
qid106887	did4293	1
qid106895	did601	1
qid106896	did56230	1
qid106898	did56232	1
qid106899	did56233	1
qid106900	did56234	1
qid106910	did56238	1
qid106919	did648	1
qid106921	did56242	1
qid106926	did11562	1
qid106945	did56250	1
qid106952	did56255	1
qid106970	did56263	1
qid106981	did52303	1
qid106985	did41529	1
qid106996	did425	1
qid107020	did26874	1
qid107037	did4067	1
qid107040	did40420	1
qid107042	did56291	1
qid107054	did18964	1
qid107061	did56299	1
qid107072	did41376	1
qid107081	did56305	1
qid107091	did5797	1
qid107101	did56313	1
qid107107	did25498	1
qid107108	did56316	1
qid107110	did1062	1
qid107113	did56318	1
qid107129	did51252	1
qid107136	did12617	1
qid107152	did56334	1
qid107155	did20881	1
qid107160	did56338	1
qid107168	did19404	1
qid107180	did23334	1
qid107190	did12773	1
qid107207	did744	1
qid107218	did56354	1
qid107254	did56368	1
qid107255	did2707	1
qid107271	did56373	1
qid107274	did634	1
qid107293	did56382	1
qid107307	did20090	1
qid107332	did32576	1
qid107334	did56396	1
qid107348	did56401	1
qid107357	did56404	1
qid107365	did29640	1
qid107389	did2881	1
qid107394	did56421	1
qid107402	did1487	1
qid107405	did5520	1
qid107407	did56426	1
qid107411	did56429	1
qid107434	did22539	1
qid107441	did4759	1
qid107445	did56442	1
qid107465	did56449	1
qid107469	did56450	1
qid107475	did56451	1
qid107476	did56452	1
qid107497	did3393	1
qid107503	did56462	1
qid107514	did859	1
qid107519	did29629	1
qid107534	did1127	1
qid107537	did56469	1
qid107549	did56471	1
qid107557	did6224	1
qid107562	did479	1
qid107564	did56477	1
qid107572	did20600	1
qid107581	did35740	1
qid107587	did48135	1
qid107614	did1780	1
qid107615	did53630	1
qid107628	did10773	1
qid107655	did1099	1
qid107656	did43576	1
qid107662	did30237	1
qid107691	did9901	1
qid107701	did42270	1
